ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;BILL_AMT1;BILL_AMT2;BILL_AMT3;BILL_AMT4;BILL_AMT5;BILL_AMT6;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default payment next month
558;110000;2;2;2;32;65299;74565;78516;79829;81603;83206;11000;5800;3200;3200;3100;3000;0
561;270000;1;1;2;34;5780;12006;15736;6621;2457;14923;12006;5736;6621;2457;14923;1712;0
563;60000;2;2;1;42;631;2790;1758;416;416;3640;2790;1758;416;416;3640;730;0
564;360000;1;2;2;38;108351;111201;63146;63723;65108;66078;8005;8004;5000;5000;5000;105700;0
565;390000;2;1;2;45;834;155;-1690;4240;3346;2698;1;1693;6940;7;1230;3;0
566;250000;2;3;2;35;7244;8472;1738;6706;2391;11082;8514;1751;6739;2403;11137;13407;0
567;90000;2;1;2;24;13141;14526;15482;18219;22737;23387;1600;1500;3000;5000;1020;764;1
568;360000;1;1;2;28;7071;401;3545;10540;10132;6220;1510;3575;10573;10155;6240;16071;0
569;50000;1;3;2;26;35429;30626;30241;20284;19166;19567;1537;1947;800;1000;718;683;0
572;50000;2;2;2;23;49809;50364;38429;18815;18305;19013;2040;2766;1690;1000;1000;1000;0
575;80000;2;3;1;49;3367;4641;2290;1459;6764;7601;4641;2290;1459;6764;7601;7990;0
576;290000;1;1;1;53;279610;282024;282508;284660;255892;238266;13000;10200;10265;8803;8300;8546;1
577;270000;2;1;2;28;475;475;5691;37526;50565;48888;475;5691;34000;14000;8000;15000;0
579;50000;1;2;2;36;5197;6015;6615;7131;6987;6980;1300;1100;1000;500;500;1000;0
582;90000;1;2;2;33;35785;29155;27485;29266;35598;38449;15155;5485;5263;8598;5449;6537;0
583;160000;1;1;2;26;1433;3746;30258;1036;21572;9528;3757;30348;1044;21636;9556;6066;0
584;80000;2;3;2;53;77766;77954;78512;60452;61556;54022;4000;2374;2007;2500;3000;2000;0
589;130000;2;2;2;29;131575;130931;132969;45584;46516;47455;6700;6000;1291;1319;1336;1365;0
590;260000;2;2;1;31;5841;23194;62361;67057;17024;18659;23194;50000;11500;17024;18659;38923;0
591;230000;2;1;1;30;30341;25981;24092;65840;56538;51522;5000;5000;65840;2000;2000;10000;0
592;160000;1;1;2;34;83255;83912;85161;85715;86773;87526;4000;3924;3200;3300;3425;3013;0
593;50000;1;1;1;35;34976;6018;13930;7106;6020;9011;1127;1074;215;249;4383;172;0
594;80000;1;2;1;32;48747;45955;44989;41358;42379;38052;2145;1844;2009;5017;2000;5002;0
595;110000;1;3;2;46;56700;57875;59044;59756;61004;62213;2681;2724;2287;2362;2374;2454;0
596;200000;1;1;1;43;144678;140804;136437;135253;134629;134309;5090;5014;5009;4844;5002;4902;0
597;360000;1;2;2;29;268112;263368;259969;255832;245462;250244;9429;8738;7017;7154;7073;7300;0
599;80000;2;2;2;24;79243;75254;58683;58886;60035;57264;3249;3000;5000;2500;2300;2200;0
601;310000;2;2;1;43;23396;24182;25135;25095;25356;25514;1426;1379;867;898;933;807;0
603;170000;1;1;1;53;17862;17927;18800;17647;18015;12930;1323;1196;544;563;629;361;0
610;200000;2;2;1;34;390;390;390;561;390;390;390;390;561;390;390;390;0
613;50000;1;2;1;37;48226;48727;46228;46755;43686;44573;2000;1684;1601;2000;2000;2000;0
616;150000;1;1;2;33;21724;23168;23320;24085;24149;3323;2100;1200;965;64;509;8399;0
618;270000;2;2;1;56;137807;123769;104377;106651;109294;101151;5000;5000;3953;4500;4000;3900;0
619;60000;1;1;2;25;58839;53235;38533;39639;39619;39140;2018;1900;2000;1500;1900;2000;0
620;200000;2;2;1;39;80833;79100;70764;71629;70805;70718;3315;3088;2572;2559;2526;2620;0
621;150000;2;2;1;39;36146;36184;37511;33080;30223;31561;3000;3000;3000;2500;2000;2000;0
627;70000;1;1;1;46;60040;55274;51766;51757;50013;49946;2600;1800;2000;3140;2000;1800;0
628;230000;1;1;1;39;660;660;660;660;660;660;660;660;660;660;660;660;0
629;30000;1;3;1;48;29434;28960;29022;29201;29553;29693;1465;2000;1033;1200;1055;530;0
630;200000;2;3;3;45;4430;7182;3855;3411;6788;9921;7193;3855;3411;6788;9921;5016;0
635;110000;1;3;1;56;46486;35758;34323;30452;22628;23468;4086;1428;1318;2171;3198;4976;0
638;50000;1;2;1;41;21986;21520;20979;19894;18811;18805;1362;1294;682;680;694;618;0
639;400000;2;1;2;40;60125;1981;4521;20472;76933;173599;1981;4521;20500;77000;100000;7700;0
640;170000;1;2;2;31;56364;58132;59171;55888;53672;51461;3000;3000;2000;3000;3000;3000;0
641;280000;1;2;1;42;148363;148432;151310;141937;144990;147911;6900;6867;5500;5500;5500;5600;0
643;210000;2;2;2;32;46255;50486;54019;58091;61630;65576;5000;5000;5000;4500;5000;5000;0
644;370000;1;2;2;28;276436;239025;149128;48907;53025;51434;20000;13000;5000;10000;4000;6000;0
648;80000;2;2;2;24;77615;77303;66396;55639;56873;58390;3100;2586;2000;2500;3000;2500;0
652;240000;2;2;2;26;14348;7500;7816;7500;7500;14497;1000;7816;7500;7500;14497;500;0
653;20000;2;1;2;22;20137;20179;18067;18666;19115;19547;1300;1301;900;900;900;1600;0
655;10000;1;2;2;33;8177;9131;9669;7624;8049;6857;2500;1145;1000;1000;1000;1500;0
656;280000;1;2;1;39;2082;3557;5623;5400;3866;3526;3597;5672;5427;3885;3543;3519;1
658;190000;2;1;2;28;46923;48666;49347;50386;43883;34412;2500;2000;3000;2000;2000;2000;1
661;160000;2;1;1;33;14150;8106;12431;12145;13391;7957;8106;12431;12145;13391;7957;1905;0
664;50000;1;1;2;22;5137;5960;6270;6000;5810;390;1300;1000;120;200;390;1170;0
666;130000;2;3;1;43;130067;129385;96775;98071;97743;100124;5540;4403;3814;3562;4021;3681;0
668;30000;2;2;1;35;25078;25538;25880;25873;26157;26918;1500;1387;893;1000;1501;2000;0
672;20000;1;2;1;34;12857;14183;14890;15642;16387;17113;1541;1248;1000;1000;1000;1000;1
673;100000;2;1;2;28;96193;82342;81967;82177;78840;79261;3600;3800;3000;3000;3023;3000;1
675;320000;2;1;1;41;97797;99672;101953;102284;104090;105859;4520;5050;3590;3700;3750;3510;0
677;190000;1;2;2;40;145613;156765;159386;161870;165725;169928;15000;6600;6500;6500;7000;7000;1
678;200000;1;1;2;28;71989;122129;147936;149573;152574;156323;52129;30000;6000;6000;7000;10000;0
680;30000;2;1;2;56;29033;17013;7024;7024;7024;7024;1283;7024;7024;7024;7024;7024;0
681;110000;2;2;3;45;26650;20787;20566;21158;22141;22158;1532;2000;783;3000;2000;2000;0
684;310000;2;2;2;28;106468;108955;112374;54762;58189;57170;8000;6000;5000;5000;4000;5000;0
685;320000;1;1;1;40;247276;241167;238196;231580;229683;235837;10000;10000;10000;19000;13000;8000;0
688;170000;2;2;2;27;162671;166202;161973;167201;161327;171863;7500;6000;10000;7000;16000;6200;0
689;140000;1;1;1;40;123049;125616;129695;130735;133467;136287;4310;5913;4426;4580;4770;4767;0
690;80000;1;2;2;32;51372;51872;47593;43882;42256;42527;1853;1700;1522;1548;1488;1500;0
693;200000;2;2;1;29;159398;156955;132144;119136;122211;125021;6163;4530;4500;5000;5000;5000;1
695;320000;1;2;1;37;43528;498;429;14257;5417;2967;500;431;14328;5439;2980;5028;0
697;50000;2;1;1;34;27966;28539;11597;6611;7349;7570;1267;1553;7511;1000;343;1000;0
699;280000;1;1;1;41;28026;41302;51500;35752;3955;13969;41346;52110;35752;3955;13939;4437;0
706;50000;1;1;2;26;15448;16392;18096;18425;18619;19060;1500;2000;1500;1200;900;1000;1
707;50000;1;2;1;38;58102;59011;56272;53663;51507;50616;2500;2500;2000;2000;3200;2000;0
711;50000;1;1;3;49;17681;18249;18054;18569;19152;18088;1611;2000;780;1000;1000;2000;0
712;30000;2;2;1;42;47912;25023;25768;26410;27960;46254;1755;1500;1000;1909;1000;2000;0
716;50000;2;2;1;49;34962;32275;31253;32014;33573;29645;1613;2000;1500;2000;1645;1064;0
717;160000;2;2;2;27;80964;80337;82182;82586;85145;87049;4000;4000;3500;4000;4000;2500;0
720;80000;2;2;2;48;45174;41885;42832;23799;11723;27236;3000;3413;2000;5000;17236;2000;0
724;320000;1;1;1;47;9192;13920;4022;316;8420;316;13942;4022;316;8420;316;516;0
727;360000;2;2;2;39;12865;4462;19560;8894;5329;998;4484;19623;222;5355;998;9004;0
729;330000;2;2;2;29;49549;133957;128212;79407;8875;49880;90000;3000;5000;8875;49880;519;0
731;50000;2;3;2;26;9935;11029;12795;9983;10884;7666;1234;2000;297;1000;307;361;0
732;200000;1;2;1;38;152856;156104;158279;161934;165447;168802;6000;5000;5000;5000;4917;10000;0
736;70000;2;3;1;50;27345;-1041;17571;17920;18296;18659;1041;18862;640;663;666;690;0
737;150000;2;3;2;28;101593;101886;101441;100829;101913;96704;4000;4032;3410;4000;3665;3050;0
738;610000;2;1;2;31;142764;126606;67887;58397;105301;105965;6540;2100;2150;50000;4700;2000;0
739;110000;2;1;2;25;92849;94766;93894;85723;86443;84011;4346;4075;3144;3238;3167;3202;0
741;170000;2;2;1;33;109863;79574;78440;80141;81862;84237;4380;3000;3000;3000;4000;4500;0
743;140000;2;1;1;51;56764;57950;57668;55024;55883;55744;2115;2004;1941;2073;1909;2132;0
745;260000;2;2;1;46;29484;28592;16869;12713;10420;12532;10000;3000;12713;10420;12532;12151;0
746;170000;1;3;2;38;21310;22957;24266;25556;29949;34434;2000;2000;2000;5000;5000;5000;0
747;50000;2;2;1;34;10821;11877;13656;14949;16567;16826;1221;2000;1500;2000;2000;4000;0
748;300000;2;3;1;34;280823;275303;271952;193403;187562;191069;11000;12000;7200;6500;6173;5500;1
753;50000;1;2;2;26;48036;46787;42011;19147;2845;20041;2100;1227;383;2000;20000;649;1
754;500000;2;2;2;43;43346;43976;39032;29092;22725;11590;4006;2383;1126;782;596;1572;0
755;470000;2;2;1;36;873;1593;1518;285;688;2100;1005;1000;285;688;2100;1014;0
757;140000;2;2;2;26;4113;6030;16025;24616;19458;20047;2000;16025;24616;1000;1000;1000;0
759;420000;2;2;2;31;25103;21330;16024;9603;2131;64507;1509;1067;3061;2210;64524;2324;0
760;30000;2;2;2;24;31319;31181;31540;31016;30531;30528;1564;1800;1100;1500;1500;3000;0
765;240000;2;2;1;33;240878;233838;238067;242579;238245;233710;10000;11000;10000;10000;10000;8000;0
766;510000;2;1;2;35;2115;2116;5560;4535;3488;1116;1117;4560;91;69;1116;2115;0
767;110000;2;2;1;35;81665;46070;34419;36829;38080;40434;2460;2000;3000;2000;3000;5000;0
768;210000;2;1;2;28;11442;3738;7526;10217;11737;8114;3738;7526;5000;5000;162;27760;0
771;360000;2;2;2;53;10733;15206;15000;9744;11114;8123;15206;15032;9769;11114;8123;8736;0
772;260000;1;1;2;44;316;316;316;316;316;466;316;316;316;316;466;316;0
773;20000;1;2;1;33;11026;9535;10510;10472;10140;10101;1174;1149;501;356;507;458;0
774;120000;2;2;1;32;113869;116110;111978;112822;114969;117949;5498;5500;4000;4300;5012;4003;0
777;200000;1;1;2;26;12716;16164;1954;5297;1483;3393;16244;1963;3359;4849;3410;2994;0
779;50000;2;1;1;32;47858;49223;42589;639;4639;2312;2500;3000;7000;4000;2413;2000;1
783;100000;2;1;2;28;79580;81493;82759;83609;85325;87096;3790;3200;3100;3200;3332;3280;1
788;230000;2;1;1;35;2648;191;1947;11674;16160;32519;200;1950;11692;10000;20000;6000;0
789;80000;1;2;2;29;11894;12287;12407;14360;14657;4129;1284;1047;2000;359;175;1000;0
795;50000;2;1;1;34;46750;48317;48282;18299;19323;20329;2320;1282;3299;1323;1329;1114;0
796;100000;2;2;1;30;97062;74352;75004;76705;78168;80347;2800;2700;5400;3500;3500;3200;0
800;210000;2;2;1;35;37148;35754;34232;32331;30337;28012;2000;2000;2444;1342;1038;2000;0
807;80000;2;2;2;23;998;6858;1879;1145;7328;3703;6861;11;1146;7329;3704;426;0
810;160000;2;2;0;37;2694;38433;38870;28574;27268;28021;35888;1325;891;1000;1098;426;0
812;700000;2;1;1;39;99259;102345;109636;326;2016;61707;5000;10000;326;2016;61707;17785;0
819;150000;2;2;1;45;2605;2605;4590;2605;2605;3795;2605;4590;2605;2605;3795;10675;0
820;60000;1;1;2;30;15380;4116;19453;17912;18480;18848;4147;19435;1000;1000;1000;1000;0
822;50000;2;2;2;24;48861;48082;48614;26667;26036;26850;2000;2233;1083;1100;1400;3000;1
825;40000;1;1;2;27;11058;11471;11776;12660;12660;12413;2000;1500;2330;2300;1000;2078;1
830;50000;2;2;1;48;20944;4696;47225;16483;9343;9693;2360;49325;3001;1882;500;503;0
833;470000;2;2;1;27;152478;62084;54551;14363;97440;90717;3001;4005;2021;97441;5001;5001;1
838;110000;2;2;1;55;15069;16123;16850;17568;18133;18828;1600;1300;1000;1000;1000;1000;0
839;420000;1;2;1;34;88948;79783;80575;92982;98502;103200;30000;10575;15000;10000;10000;20000;0
841;80000;2;2;2;22;79318;79459;79788;29069;26551;27109;2000;2201;2000;1000;1000;2000;0
842;350000;2;2;1;31;67648;68557;63179;57987;53948;39965;3039;2047;1750;1703;1721;784;0
845;500000;1;3;1;39;315201;332071;375070;354839;369532;367399;25000;50000;20000;19586;14122;12022;0
846;490000;2;1;1;38;4290;4738;2803;6027;10722;8452;4738;2803;6027;10722;6000;1139;0
854;140000;2;2;2;23;44733;44144;44739;43455;43980;44614;2100;2027;1800;1600;1750;1700;0
859;130000;1;2;2;29;131041;133698;131990;127512;128683;129669;7000;5151;4464;5000;4702;8000;0
862;260000;1;1;1;41;1086;2853;38836;45087;47201;46199;3552;38836;20000;15000;15000;10000;0
864;10000;2;2;1;31;15915;9050;9901;9975;9736;8703;2330;2200;1000;333;311;322;0
865;200000;1;1;2;32;43515;44557;45574;49022;47459;49666;1739;1756;2662;1726;3000;2500;0
866;30000;2;2;1;46;28234;28874;29437;27738;27268;27409;1484;1436;1120;995;989;800;0
869;140000;2;2;1;39;105192;90337;74510;73876;76180;78400;3000;6000;4000;4000;4000;3000;0
870;290000;2;2;2;34;310403;315048;314085;317631;315820;305498;12012;12012;11016;11088;12031;12031;0
871;20000;2;2;3;52;14591;15616;16628;16958;17314;17664;1265;1277;607;629;638;641;0
872;80000;2;3;1;40;35660;37082;38464;38922;40791;43108;2000;2000;1397;2500;3000;1600;0
873;500000;2;3;1;38;13655;8351;2340;2340;11435;189;8351;2340;2340;11435;189;5391;0
874;180000;1;1;1;45;4453;3310;7226;5060;2832;1890;3310;7228;5060;2832;1890;2576;0
877;150000;1;1;2;33;45335;50262;54793;59244;64096;68837;6000;6000;6000;6000;6001;6000;0
879;50000;2;2;1;43;23587;24580;20165;10732;10566;10757;1800;1775;10732;384;757;501;0
883;230000;2;1;2;38;224020;227311;184500;128190;130883;133504;8750;7470;4540;4710;4750;4900;0
884;50000;1;3;2;57;47917;48455;48120;28450;29046;29647;1988;1989;1018;1054;1084;1048;0
885;50000;1;3;2;55;51737;27121;28103;28814;29261;29878;2930;1447;1158;1041;1082;994;1
886;70000;2;2;2;23;49605;51804;53041;55150;57098;59141;3000;2700;3000;3000;3000;4700;0
887;310000;1;1;2;30;1544;1648;1284;1088;892;-304;1300;1000;1000;1000;304;39544;0
888;180000;2;2;1;30;2488;13476;3173;13202;6594;2549;13476;3173;13212;6594;2549;1000;0
890;390000;1;2;2;28;149445;139794;133224;106127;51097;38555;8046;5150;5297;5084;5065;5042;0
892;400000;1;2;2;37;13611;15066;15882;12599;18599;12284;3019;5014;3;7040;2006;2005;0
894;320000;1;1;2;27;137574;199563;122093;105425;100206;96073;6048;6371;3043;3031;3066;3031;0
896;200000;1;1;2;31;100;100;100;100;100;100;100;100;100;100;100;100;0
903;220000;1;2;2;25;168286;155893;119575;51317;51926;34608;10000;3900;1000;1000;2000;2000;0
910;360000;2;1;2;27;79837;27456;68117;39105;54456;46153;27465;50154;39105;54456;46153;40000;0
911;90000;2;1;2;25;86014;92898;92860;88533;90942;88813;8300;2400;1000;4000;3600;4000;0
912;500000;1;1;2;32;386405;387910;293177;274539;253443;253671;25016;20018;10000;79377;52778;10000;0
913;140000;2;3;1;46;68075;69972;71805;73613;75426;77169;3000;3000;3000;3000;3000;5000;0
915;70000;1;3;1;30;19882;20611;21859;22445;22935;23404;1352;1600;949;1000;1000;1000;0
917;350000;1;1;1;48;54969;47978;48631;48351;47939;33827;2087;1989;1591;1466;2000;1500;0
919;240000;1;1;2;46;471814;478380;395612;386295;356206;352257;16044;15087;12000;15000;12000;12000;0
920;90000;2;1;2;23;22109;25011;29230;32747;38217;43744;6000;5000;4000;6000;8000;4000;0
923;110000;1;1;1;40;8481;13066;17638;22204;26784;31352;4980;5124;5256;5416;5552;5742;0
927;20000;1;2;1;46;5902;6767;8145;8153;8324;8490;1122;1500;291;302;304;319;0
928;50000;2;2;2;22;50342;50482;49217;40882;20258;20303;1896;1656;1750;717;753;1000;0
929;180000;2;1;2;36;10737;21197;11936;40420;9210;17795;21197;11936;40420;9210;17795;6915;0
930;200000;1;1;1;34;1242;4006;941;2357;2945;1143;4034;945;2366;2947;1143;744;0
931;260000;2;2;2;24;68411;60386;48663;50998;53835;56728;2500;4000;4000;3835;3805;3000;0
932;320000;1;1;1;60;9955;3465;84421;886;11741;4317;3465;84440;886;11533;4317;52466;1
935;50000;2;2;1;36;16906;17645;18478;10279;10646;10776;1314;1147;348;512;435;190;0
937;90000;2;2;2;29;47585;52084;53817;54818;55985;57398;10000;2600;2500;2200;2500;3000;0
940;200000;2;2;1;32;5150;10190;10190;10190;10594;11193;10190;10190;10190;10594;11193;10190;0
942;50000;1;2;1;44;1261;1261;1261;1261;1261;1261;1261;1261;1261;1261;1261;1261;0
947;240000;2;2;1;37;219099;217058;187841;186140;191678;191816;8131;8123;6700;10000;7700;6000;0
948;50000;1;2;1;59;47069;48479;49520;18990;19539;19791;2169;2210;680;855;726;687;0
949;470000;1;2;2;33;190258;181207;120318;129281;113437;164377;40012;10020;40069;25005;100000;51305;0
952;80000;2;2;1;32;81074;78262;76163;76813;77511;79069;3700;3400;2900;2900;2841;3100;0
955;110000;2;2;1;46;2410;2151;2161;1719;107591;107940;2151;2161;1719;107591;5000;3500;0
957;210000;2;2;2;30;21780;20974;18652;13464;109722;105573;1325;1074;1000;99000;3745;4000;0
959;350000;1;1;2;35;4439;33720;14283;16426;10833;2261;33891;16267;4027;234;1565;26346;0
963;200000;1;2;2;31;33781;35879;26043;27497;29082;31647;3000;2000;2000;2000;3000;4000;0
964;30000;1;2;2;30;27826;28672;29622;30271;24536;22913;1600;1500;1000;1000;1000;1000;0
965;50000;1;2;2;24;14937;12171;3847;11117;6479;6187;3027;3858;11139;3009;3016;3008;0
966;500000;1;1;1;36;294827;292920;291760;288024;274632;266669;20007;20026;20020;10017;15024;10002;0
968;220000;2;1;1;36;996;4102;4111;1057;990;1324;4102;1111;1057;990;1324;1039;0
969;20000;2;2;1;27;42784;41009;44267;47149;48497;14774;3000;5000;10000;3011;2011;2011;0
971;300000;1;1;1;42;11973;61834;25145;37666;19453;10492;20979;5000;37676;8808;2000;2709;1
972;130000;2;2;1;33;133461;133393;132211;101807;101083;101597;7010;6657;3899;3952;3900;4000;0
975;140000;1;2;1;30;134203;127319;107496;69218;70702;72267;5000;3500;2700;2600;2742;2700;1
976;50000;2;2;2;22;49609;61162;31485;15281;18031;18233;2100;2000;4000;3000;1500;1000;0
979;180000;1;2;2;26;5591;6619;10574;7733;6794;5487;1126;4081;240;504;169;62;1
981;70000;2;1;2;24;63903;65248;62958;64209;59482;60883;3000;2190;2201;2181;2413;1952;0
983;500000;1;1;2;36;45106;81264;18122;27229;21462;27911;81690;18225;27365;21570;28050;17397;1
984;60000;1;3;1;49;44801;41545;40649;40843;40612;40656;3000;4506;2500;1800;4200;2500;0
985;50000;2;1;2;23;49860;50187;50022;20114;18777;18273;2500;1289;917;1315;5042;2512;0
986;130000;1;3;2;43;1018;6377;-2;935;4985;1212;6433;2;937;4990;1215;9546;1
987;260000;2;2;1;33;134736;135593;120909;102524;40157;40805;6067;10000;3000;40157;1466;2000;0
991;50000;2;3;1;39;58300;59727;142;29886;30510;31276;7876;161;74354;927;1089;9100;0
993;80000;2;2;2;27;57376;58649;59873;61077;62394;63655;2200;2200;2200;2300;2300;2600;0
997;140000;1;1;1;45;39716;40799;41853;44452;45433;46383;1600;1600;3169;1700;1700;1495;0
1002;200000;2;2;1;28;81865;86790;8441;97041;103541;3632;5000;2000;89000;6500;91;1504;0
1006;140000;1;1;2;29;2937;5150;1514;2573;495;1744;2024;1522;2580;496;1749;2265;0
1008;170000;2;2;1;37;166246;169163;136604;136607;133199;135242;6700;6800;4700;4700;5500;5000;0
1011;280000;1;1;2;31;164736;170564;150666;133465;133536;132964;8833;12005;5000;8000;3000;5000;0
1012;410000;2;1;1;31;2744;2041;630;-736;-1591;-2303;2051;5;266;266;253;6384;0
1013;450000;1;1;2;38;29747;53311;10920;8072;22809;12415;30323;10973;8112;22923;12476;6728;0
1014;80000;1;2;2;36;79148;52174;44275;42029;33838;29757;2000;2000;1500;1500;2000;1500;0
1016;130000;2;1;1;36;129689;107070;103942;94623;90556;92394;5000;4400;5000;4000;3500;4000;0
1018;140000;2;3;2;57;131795;134083;125360;99313;90623;92425;6743;5421;3926;3290;3310;3424;1
1021;70000;1;1;3;57;69398;70352;69936;68118;65942;62495;2667;2321;2391;2316;2466;1451;0
1022;150000;2;2;2;25;142827;126317;75324;78773;95375;57663;5000;4000;5000;40000;3000;2880;0
1024;200000;2;1;1;35;9918;10971;11817;17865;18239;14527;1219;1165;7865;592;807;679;0
1025;310000;1;2;2;33;4040;4048;3959;205;3199;5104;4068;3964;205;3209;5109;1434;0
1026;180000;1;1;1;38;153099;150227;138313;137274;147314;129870;7005;6500;5000;12042;32;1300;0
1027;300000;1;2;2;31;62198;35674;34979;510;2166;765;1600;2600;510;903;765;773;0
1028;450000;2;1;2;41;11343;75083;25273;85357;27745;1990;75459;25413;85784;27856;2000;1900;0
1032;170000;1;1;2;33;764;1100;500;2499;1500;600;1105;500;2499;1500;600;2100;0
1034;200000;2;2;2;35;64195;65565;66870;68752;70485;71887;3000;3000;3000;3000;2575;3000;0
1037;150000;1;1;2;23;11109;83376;79726;76986;78038;78321;78016;3048;4000;3500;3000;3000;0
1038;180000;1;3;1;54;149698;137260;124500;111430;98182;84598;4834;4371;3849;3405;2887;2402;1
1039;50000;2;3;2;23;43979;33403;20879;18573;17318;17936;2000;2000;2000;1000;1000;2800;0
1042;230000;2;2;2;52;1292;3943;1990;1499;593;2553;3951;1;9;594;2560;3759;1
1043;110000;2;2;1;42;55349;52914;49483;49292;49460;49470;2096;2003;1802;1783;1783;1756;0
1044;90000;2;1;2;36;90922;80980;66503;67347;68509;67588;4273;3200;2500;2500;2631;2646;0
1046;30000;2;1;2;23;26847;24815;21681;22293;17155;13470;2500;3500;2000;3500;2000;1000;0
1047;220000;1;3;1;30;162105;170592;173969;183030;181385;174107;10000;5013;10626;52;5255;4222;1
1050;100000;1;2;1;49;34704;30906;28325;22160;18842;17023;2011;2028;10;558;1044;12;0
1052;270000;2;3;2;33;10000;10000;10000;123693;116843;110059;10000;10000;222750;5000;5008;5026;0
1054;70000;1;3;2;41;70476;68539;69520;51605;50311;50729;2700;3500;2000;2000;2500;2500;0
1056;20000;1;2;2;23;18852;16648;19395;20271;20445;17532;1500;4000;2000;2000;2900;2735;0
1058;20000;2;2;1;29;15890;13995;13375;14205;15869;16666;2000;2000;1000;2000;1000;1000;0
1059;80000;2;3;1;67;20255;18885;21529;29236;10662;2408;6000;5002;10662;2;2408;11662;0
1062;50000;1;2;1;49;10750;8755;8684;5983;4252;5034;1507;3109;2209;2000;2500;3000;0
1063;280000;2;2;1;56;284204;284041;283396;213294;213384;213604;10261;17003;7657;7750;7861;8083;1
1064;300000;1;1;1;42;120151;89618;47857;48128;50332;23688;4229;5024;6012;5191;12139;110247;0
1066;270000;2;2;1;25;21586;239499;203867;188064;147915;139976;239104;7098;6179;5023;6090;4000;0
